book,id,chart,day_stem,root_class,queries,judgment,wangshuai_kw
穷通宝鉴,穷通宝鉴-0411,己亥丙子戊戌庚申,戊,LIGHT,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|LIGHT-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,专用丙火，官拜侍郎。徐乐吾曰：专食合禄格，专用丙火，运至东南可发（详十月壬申造）。,[]
穷通宝鉴,穷通宝鉴-0412,己巳丙子戊寅壬戌,戊,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|GE-QUALITY|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：张寿龄命，同治八年十一月十一日戌时。丙透通根寅巳，财星秉令，位至财政总长。,[]
穷通宝鉴,穷通宝鉴-0413,庚辰戊子戊子庚申,戊,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JISHUAI-CONGSHENG|GE-QING|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：赵恒惕命，光绪六年十一月二十四日申时。专食合禄格，伤官生财，专用巳宫丙戊以成格，故贵，位至都督，惟昙花一现耳。十二月戊土节命例：,[]
穷通宝鉴,穷通宝鉴-0414,癸卯乙丑戊申癸丑,戊,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,四柱无火，得戊癸化火，接引胎元丙火，申宫壬水辅阳，却用辛壬辅丙，按察，官至二品。徐乐吾曰：丑月虽云土旺，亦为金水领域，戊癸化水，为夫从妻化，非化火也。,[]
穷通宝鉴,穷通宝鉴-0415,癸卯乙丑戊申壬子,戊,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,此时上偏财格，大贵。徐乐吾曰：此两造，皆用胎元丙火，卯丑夹寅，申金冲之，丙火虚神有气，原命财官得禄，特寒土寒木，无丙火阳和，不能显其用，丙火之重要可知矣。冬土无用水木之理，非不可用，无丙火则用之无力，不足以取贵也。,[]
穷通宝鉴,穷通宝鉴-0416,己未丁丑戊子己未,戊,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：费淳命，嘉庆四年十二月初五日未时。子丑六合，土润而暖，真稼穑格也，官至宫保。,[]
穷通宝鉴,穷通宝鉴-0417,丙子辛丑戊子癸丑,戊,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：彭刚直公玉麟命，嘉庆二十一年十二月十四日丑时。丑宫辛癸并透，又见丙火出干，同宫聚气，而得丙火真神为用，宜为千古人物，不仅一时显达也。,[]
穷通宝鉴,穷通宝鉴-0418,辛酉辛丑戊寅辛酉,戊,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|WANGJI-SIWO-SHENG|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：江朝宗命，咸丰十一年十二月二十五日酉时。土金伤官佩印，专用寅宫丙火，以丁酉、丙申运为最得意时代，位至摄揆，惜南方运交得太迟耳。,[]
穷通宝鉴,穷通宝鉴-0419,辛巳辛丑戊申壬子,戊,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：万福麟命，光绪七年十一月二十日子时。土金伤官佩印，丙火藏于巳宫，位至都督。,[]
穷通宝鉴,穷通宝鉴-0420,辛巳辛丑戊申甲寅,戊,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：姜登选命，光绪七年十一月二十日寅时。伤官见官，丙藏寅巳，三刑逢冲，位至军长，不得善终，在丙申运，丙寅年。白话译文十一月、十二月严寒冰冻，戊土（大地、山岳之象）被冰雪封固，首要任务是调节气候，因此以丙火（太阳之火）为最重要的用神，甲木（大树）作为辅助。若丙火与甲木同时透出天干，则可期望科举高中；丙火透出、甲木藏于地支，至少能做庠生、得官俸；丙火藏而甲木透出，仕途平平，充其量做些佐贰杂职；有,[]
穷通宝鉴,穷通宝鉴-0421,庚午戊寅己酉甲子,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,因甲己化土，加以戊出，土重专用甲木，忌逢金地，运气不好，先贫后富。徐乐吾曰：此造甲己合而不化，土重专用甲木疏土，庚金制甲为病，木多宜制，少不宜制，无如运行庚辰辛巳，故先贫，壬午癸未，制化并行，逐步顺利，故后富，细按原评自明，无如化土一语，已成习惯，贻误后人不浅，如果化土，当以火为用，何能专用甲木乎？,[]
穷通宝鉴,穷通宝鉴-0422,庚申戊寅己酉丁卯,己,LIGHT,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|LIGHT-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,贡元。徐乐吾曰：此造戊土出干，甲木不透，喜寅宫丙火有力，故不止衣衿也。,[]
穷通宝鉴,穷通宝鉴-0423,甲子丙寅己丑甲子,己,LIGHT,REN-CAIGUAN|SHISHI-BURUO|LIGHT-ROOT|YIN-PARTY|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|GE-QING|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：刘镛命，嘉庆八年十二月二十八日子时。造亦非化土，初春己土，寅宫甲丙并透，癸水藏支，暖润疏辟之用俱备，专用丙火，甲丙同宫相生，格外有情有力，地支子丑寅，精神团结，宜其科甲名臣，太平宰相矣。,[]
穷通宝鉴,穷通宝鉴-0424,乙未戊寅己丑戊辰,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：卢英命，光绪二十年正月十七日辰时。己土阴柔，正月寒土，虽四柱土重，仍用丙火暖土，乙木偏官，亦以见丙火而向荣也，煞透为军界人物，戌运，为沪市侦辑队长。,[]
穷通宝鉴,穷通宝鉴-0425,己亥丙寅己巳己巳,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|SHIYONG-YUELING-XIANGFU|GE-QUALITY|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：黄季陆命，光绪二十五年正月二十一日巳时。专用丙火，己土寒湿，火多反主厚禄是也。三春己土总论三春己土，田园气寒，必须暖润疏辟，万物方得吐芽生苗。正月专用丙暖，以除寒气；二月先用甲疏，如犁之辅土，次用癸润，乃非旱田，丙火次之；三月先用丙暖，万物始生，须用癸润，万物始长，次用甲佐，八字中三字俱透，富贵之格，缺一不美。徐乐吾曰：总论三春己土为《穷通宝鉴》本所无，扼要之论也，己为气绝而衰之土，喻如,['中和']
穷通宝鉴,穷通宝鉴-0426,癸卯乙卯己巳庚午,己,HEAVY,REN-CAIGUAN|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QING|GE-QUALITY|CAI-RUO-SHEN-QIANG|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,庚金隔位，乙难合庚，群邪自伏，抚院。徐乐吾曰：乙庚隔位，乙不合庚，反能相制以成格，支聚三合，时逢午禄，身强煞旺，伤官制煞也，故为抚军之命，兼握兵权也。,['身强']
穷通宝鉴,穷通宝鉴-0427,癸卯乙卯己巳辛未,己,HEAVY,REN-CAIGUAN|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|CAI-RUO-SHEN-QIANG|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,众杀猖狂，草寇之命。徐乐吾曰：辛金有制煞之意，而无制煞之力，己土临巳，丙戊禄地，巳未夹午禄，身强杀旺，亦化煞为权，无如卯未会局，众杀猖狂无制，不入正轨，势必弄兵潢池，为盗魁之命，亦握兵柄也。,['身强']
穷通宝鉴,穷通宝鉴-0428,甲子丁卯己亥戊辰,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：杨增新命，同治三年二月二十八日辰时。戊土出干，专用甲木疏土，甲己隔位不合，而得疏土之用，丁透癸藏，土暖而润，水木火土顺序相生，位至新疆都督。,[]
穷通宝鉴,穷通宝鉴-0429,庚午己卯己未庚午,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|GE-QUALITY|CAI-RUO-SHEN-QIANG|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：丁乃杨命，同治九年二月二十三日午时。卯未会局，庚金出干制之，己土生旺，富贵之命。,[]
穷通宝鉴,穷通宝鉴-0430,癸酉乙卯己巳己巳,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|GE-QUALITY|CAI-RUO-SHEN-QIANG|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：吴景濂命，同治十二年二月二十日巳时。癸透丙藏，乙木出干，得巳酉会局以制之，位至众议院议长。,[]
穷通宝鉴,穷通宝鉴-0431,壬午癸卯己巳庚午,己,HEAVY,REN-CAIGUAN|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QUALITY|CAI-RUO-SHEN-QIANG|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：程潜命，光绪八年二月十三日午时。此造卯巳午三合，庚透乙藏，制煞得力，位至军长省主席，或云辛未时，则格局远逊矣，（参阅癸卯造）酉运己卯年，被炸受伤殒命。,[]
穷通宝鉴,穷通宝鉴-0432,甲申丁卯己未庚午,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JISHUAI-CONGSHENG|GE-QING|GE-QUALITY|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：田维勤命，光绪十年二月十三日午时。庚金得禄于申，当取丁火制庚护官为用，位至都督。,[]
穷通宝鉴,穷通宝鉴-0433,戊子乙卯己卯乙丑,己,LIGHT,REN-CAIGUAN|SHISHI-BURUO|LIGHT-ROOT|BIJIE-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：吴铁城命，光绪十四年正月二十七日丑时。七煞聚权秉令，两乙叠出而无制，木旺土虚，又不能从，所喜胎元丙午，用印化煞，格成大贵。三春己土总论三春己土，田园气寒，必须暖润疏辟，万物方得吐芽生苗。正月专用丙暖，以除寒气；二月先用甲疏，如犁之辅土，次用癸润，乃非旱田，丙火次之；三月先用丙暖，万物始生，须用癸润，万物始长，次用甲佐，八字中三字俱透，富贵之格，缺一不美。徐乐吾曰：总论三春己土为《穷通宝鉴,[]
穷通宝鉴,穷通宝鉴-0434,壬子甲辰己卯丙寅,己,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,丙甲癸全，杀旺身强，位至宰相，一品。徐乐吾曰：甲丙透而通根于寅长生，癸藏子得禄，三者皆得地也，以印化煞为用。,['身强']
穷通宝鉴,穷通宝鉴-0435,壬子甲辰己卯壬申,己,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,杂气财官格，状元。徐乐吾曰：甲透癸藏，惜无丙火照暖，故主清贵也。上造甲丙透出癸藏，专用丙印化煞为权，煞印两旺，位高权重。下造缺丙，专以财旺生煞为用，己土寒湿，仅清贵也。,[]
穷通宝鉴,穷通宝鉴-0436,辛未壬辰己巳甲子,己,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,身旺任财，富翁。徐乐吾曰：此造亦丙癸甲三者俱备，丙藏巳，癸藏子，日元坐印，身旺任财，而月令财透也。特辛出干，官星受伤，专用财星，故富而不贵耳。,['身旺']
穷通宝鉴,穷通宝鉴-0437,甲戌戊辰己酉丁卯,己,HEAVY,REN-CAIGUAN|DESHI-BUWANG|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：吴佩孚命，同治十三年三月初七日卯时。卯辰酉戌，东西夹序，乃大方面格局，参观癸水九月节徐世昌命，用取财官，惜财星入墓，运至壬申癸酉，财旺生官，贵为元帅，日时卯酉相冲，枭印盖头，老而无子。,[]
穷通宝鉴,穷通宝鉴-0438,戊寅丙辰己卯丙寅,己,HEAVY,REN-CAIGUAN|HEAVY-ROOT|YIN-PARTY|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：张树屏命，光绪四年三月廿九日寅时。生于立夏前五日，支全东方，好在丙戊并透，己土身旺，用煞缺制，行庚申辛酉运，致富巨万，身旺不劳印生，而柱见印化煞，煞宜食制而缺金，所以富而不贵也，曾任国会议员。参阅二月己土癸卯造。,['身旺']
穷通宝鉴,穷通宝鉴-0439,辛巳壬辰己亥戊辰,己,HEAVY,REN-CAIGUAN|DESHI-BUWANG|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|WANGJI-SIWO-SHENG|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：李思浩命，光绪七年四月初八日辰时。生于立夏前五时，甲丙俱藏，土润而强，火方进气，丙藏无碍，甲藏则力有不足，只能以壬水财星为用，位至财政总长。,[]
穷通宝鉴,穷通宝鉴-0440,己丑戊辰己卯戊辰,己,HEAVY,REN-CAIGUAN|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：贺耀祖命，光绪十五年四月初四日辰时。八个字中，土得其七，日支见卯，不作稼穑格论，乃杂气财官也。一点卯木，有禾稼在田之象，运行财地，贵臻极品，卯为七煞，现虽为驻外大使，终为武贵也。又此造疑为己巳时，三月己土，不离暖润疏辟之用，戊辰时阳和不足，土之用不显，禾稼不茂，贵亦不足矣。三春己土总论三春己土，田园气寒，必须暖润疏辟，万物方得吐芽生苗。正月专用丙暖，以除寒气；二月先用甲疏，如犁之辅土，次,[]
穷通宝鉴,穷通宝鉴-0441,己巳己巳己巳戊辰,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|BIJIE-PARTY|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QING|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,，乃富盖都城，何也？己生初夏，丙多，戊己又多，妙得三庚生起辰中癸水，加之胎元庚申，如破碣之水，不为旱田矣。故运行西北，横财无数，得于六亲，且多子有寿，非偶然也。徐乐吾曰：承上文，五星法重命宫，子平法重胎元。胎元者，受胎时之秉赋也，怀胎以十个月为常，故推算者，普通以前十个月之干支为标准，然有七个月以至十二三个月者，须照怀胎月份推之，常有奇特之命，不应富而富，不应贵而贵者，其于胎元之月份，大有关系，予,[]
穷通宝鉴,穷通宝鉴-0442,乙丑辛巳己巳庚午,己,HEAVY,REN-CAIGUAN|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|GE-QUALITY|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,辛生丑宫，壬申胎元，不为旱田，位至方伯。徐乐吾曰：丑宫藏癸水，有水润泽，不为旱田，辛金为用。,[]
穷通宝鉴,穷通宝鉴-0443,乙巳辛巳己巳辛未,己,HEAVY,REN-CAIGUAN|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|JIWANG-HUAIJI|JISHUAI-CONGSHENG|GE-QING|GE-QUALITY|CAI-RUO-SHEN-QIANG|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,金多泄土，旱田无水，专用胎元，位至知府。徐乐吾曰：胎元，壬申也。己土虽能生金，而四柱无水，过于枯干，故用胎元壬水。,[]
穷通宝鉴,穷通宝鉴-0444,乙酉辛巳己酉乙亥,己,HEAVY,REN-CAIGUAN|XIEQI-TAIZHONG|HEAVY-ROOT|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,金生亥壬，位至太守。徐乐吾曰：以上三造，同以胎元壬申为用，三夏己土，除六月土盛见金结局，必然富贵外，四五两月，均不可无水，盖火土炎燥故也。乙丑造，有庚金出干，引生胎元壬水，位至方伯。己巳、乙酉两造，同以胎元壬申为用，格局相同，地位亦同，非偶然也，若非胎元为救，其能免旱田之诮乎？,[]
穷通宝鉴,穷通宝鉴-0445,辛未癸巳己卯戊辰,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|XIEQI-TAIZHONG|HEAVY-ROOT|BIJIE-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|HE-HUASHEN-DESHI|SHI-GUI-LU|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|JISHUAI-CONGSHENG|SHIYONG-YUELING-XIANGFU|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,女命，稍富无子徐乐吾曰：此造癸水出干，辛金生之，故富，时上癸水入墓，戊土劫夺，故无子。,[]
穷通宝鉴,穷通宝鉴-0446,丙申癸巳己亥乙亥,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|WANGCHONG-SHUAI|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|GE-QUALITY|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,丙癸俱全，财旺生扶，一品夫人。徐乐吾曰：女命，乙木为用，喜得财印并透，乙木坐亥，财旺生官，夫星得生扶也。好在丙癸两透，因是女命，故不得不以乙木为夫星也。,[]
穷通宝鉴,穷通宝鉴-0447,壬戌乙巳己巳丙寅,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|HEAVY-ROOT|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|ZHONGGUA-2SIDE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|CAI-RUO-SHEN-QIANG|SHI-ZHU-JI|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：李鼎新命，同治元年四月十七日寅时。壬丙并透，专用壬水，喜胎元丙申，壬水通根，位至海军总长。,[]
穷通宝鉴,穷通宝鉴-0448,癸酉丁巳己卯甲戌,己,HEAVY,REN-CAIGUAN|SHISHI-BURUO|YIN-PARTY|ROOT-STRUCK|ROOT-GAN-PRIORITY|SHI-GUI-LU|ZHONGGUA-2SIDE|RI-BEI-HE|JIRUO-WUGEN|JIWANG-HUAIJI|SHIYONG-YUELING-XIANGFU|GE-QUALITY|CAI-RUO-SHEN-QIANG|TIANGAN-XINGQING|YONGSHEN-STRUCTURE|YONGSHEN-FINAL|ZHONG-HE,徐乐吾曰：褚辅成命，同治十二年五月初二日戌时。癸透丙藏，喜巳酉会局以生癸水，位至省长。五月己土节命例：,[]
